amount,transaction_velocity,new_device,new_location,is_fraud
1494.0025935983722,0,0,1,0
603.8346502936217,0,0,0,0
743.1576545925968,1,1,0,0
581.1814717875803,4,0,1,0
512.0982012749214,1,0,0,0
820.1634571378747,0,0,0,0
168.70300676095547,2,1,0,0
200.8050862086255,0,1,0,0
1978.9493282961403,3,0,0,0
2920.9117092646857,3,0,0,0
467.30218747513857,2,0,0,0
315.73136569266603,4,0,1,0
1032.8232650944572,0,0,0,0
525.4895676072463,4,0,0,0
25.71414873264703,1,0,0,0
169.78360329951062,2,0,0,0
1258.6832598530455,1,0,0,0
1075.6497823175357,1,0,0,0
27.4698578844401,4,0,0,0
250.992973866705,0,0,0,0
262.761578950931,0,0,0,0
1114.4147228278518,3,0,0,0
19.907381292139405,1,1,0,0
109.93605860137282,2,0,0,0
1609.0184272962415,1,1,1,0
196.67770945178535,2,0,0,0
1057.6990889205767,3,0,0,0
272.04862220899525,3,0,1,0
104.74003348487132,1,1,0,0
278.61951641144725,1,0,1,0
1281.0948130970319,1,0,0,0
1935.8363374539297,2,0,0,0
1773.2509999755644,2,1,0,0
506.14248947508844,4,1,0,0
1102.876778404595,4,0,0,0
229.3934103289808,4,0,0,0
346.9335886125168,2,0,0,0
2266.5986286309044,2,1,0,0
13.087188396285002,0,0,0,0
89.38713963044913,2,1,0,0
233.05028023981518,1,0,1,0
26.890535224316885,2,0,0,0
200.20300329027276,2,1,0,0
874.7687287443666,1,0,1,0
547.1863183678004,5,1,0,0
2231.8630208218274,1,0,0,0
1700.6959030194785,3,1,0,0
418.27280516903204,2,0,1,0
300.3262521472785,3,0,0,0
477.5398081085377,4,0,0,0
892.3177501433053,1,0,0,0
312.0617098152729,0,0,1,0
978.5622455470876,4,1,0,0
526.6360392798111,3,0,0,0
803.0673665148445,1,0,0,0
572.925395091112,2,1,0,0
348.79997526233313,4,0,0,0
2965.2672211522035,3,0,1,0
1442.2545037326363,1,0,0,0
150.95449812302087,0,1,1,0
2028.5049277193239,4,0,0,0
668.3203296619165,1,0,0,0
2249.5394902897433,1,1,0,0
1608.7144539299004,3,1,0,0
553.7566192586073,3,0,0,0
22.725589477540115,2,0,1,0
312.9005477764867,0,1,1,0
780.0877556797963,3,0,0,0
1003.6973319345364,1,1,0,0
298.2546799289389,1,0,0,0
150.07441883071553,2,0,1,0
1801.3870871623917,1,0,0,0
4160.6241631872335,1,0,0,0
745.8945469720869,2,0,0,0
188.35486366007393,1,0,0,0
317.87647172893287,3,0,0,0
18.56188741076601,1,0,0,0
2456.888527693557,1,0,0,0
125.281043846203,4,1,1,0
859.2406688681559,1,0,0,0
320.2813286027929,3,0,0,0
807.8355154069853,1,0,0,0
1053.888633986027,0,0,0,0
1770.43919242236,3,0,0,0
231.20252750453585,1,0,0,0
11.056729631697197,0,0,0,0
147.20807068739052,3,0,0,0
2302.7715288531817,1,0,0,0
2070.6013520531224,1,1,0,0
909.8443101964925,4,0,0,0
917.583718505347,2,0,0,0
1093.7342294075124,3,0,0,0
192.82202863855215,2,0,0,0
2458.2095607713013,1,0,0,0
542.609634346318,0,1,0,0
483.11079932786845,2,0,0,0
731.716932622681,0,0,0,0
48.104664291977215,3,0,0,0
181.86170504927233,1,0,0,0
1339.5390904239632,0,0,1,0
86.4282756718436,1,0,0,0
924.2022189851156,1,1,0,0
281.5000336004408,4,0,0,0
493.14225692518835,3,0,0,0
340.65219195414596,3,0,0,0
439.5484777228535,1,0,0,0
1269.5639866386869,2,1,0,0
352.57153960555087,3,1,0,0
835.6435307057022,3,0,0,0
646.3597866902617,4,0,0,0
1089.6659230926784,0,0,0,0
2761.9216475129692,0,0,1,0
1318.9052712550429,3,0,0,0
241.99561324404732,2,1,1,0
31.679678824257845,1,0,0,0
304.1693020055879,1,0,0,0
904.0606518730973,1,0,0,0
52.795278099774684,3,0,0,0
685.9059560261888,1,0,0,0
908.4288399875602,0,0,0,0
406.8318779381004,1,0,0,0
1473.6499591467348,5,0,0,0
112.71891476467799,1,0,0,0
78.11050579224701,0,0,0,0
1302.6474102163927,3,1,0,0
684.1702266630685,2,1,0,0
1166.042655733141,1,1,0,0
570.6239991288573,1,0,0,0
282.8962537585316,4,0,0,0
1709.8236985711958,1,0,0,0
1606.52156396019,2,1,0,0
1186.4488197091214,2,0,0,0
317.6536149880321,1,0,0,0
892.1608797234643,4,0,0,0
447.80997557982204,1,0,0,0
96.05073460665322,0,0,0,0
2492.6998435376413,2,0,0,0
147.13044881952004,0,0,0,0
3000.4906531227625,3,1,0,0
590.6010127908722,0,0,0,0
204.73028191346583,5,1,1,0
780.6698461517365,3,0,0,0
2063.1417942820585,1,0,0,0
1317.6077791304738,2,0,0,0
1642.7938260737574,2,0,0,0
1075.2377151704027,2,0,1,0
1178.5538361415322,1,0,1,0
1891.7719880502796,4,0,0,0
287.2395155401201,1,0,1,0
672.2176661712414,4,0,0,0
250.01312910612234,0,0,0,0
4395.558417405329,2,0,1,0
2883.4637873204147,2,0,0,0
40.22510120537909,1,0,1,0
1222.731563195729,4,0,0,0
2593.5835574752555,2,0,0,0
199.15282538785002,4,0,1,0
839.2029176459023,2,0,0,0
2470.8652641255303,3,0,0,0
34.53552354421181,3,0,0,0
1195.4104568928853,1,0,0,0
352.8949647452128,0,0,1,0
2582.248671355676,1,1,0,0
3542.4699226222533,2,0,0,0
2887.1736812409745,2,0,0,0
642.8614051984582,4,1,1,0
1980.8107067353583,1,0,0,0
1861.427273299079,3,0,0,0
384.3405215195344,4,1,0,0
1765.5975413946533,4,1,0,0
37.70979526890972,1,0,0,0
907.0086402878069,2,0,0,0
261.3762411972857,3,0,0,0
128.47776747164406,0,0,0,0
80.07534330438274,1,0,0,0
1191.677949688237,2,0,1,0
415.326013068567,3,1,0,0
1290.1364372203777,2,0,0,0
67.58993548947433,1,0,0,0
378.7603814176782,1,0,1,0
775.4235144000495,0,0,0,0
1564.0973333379875,2,0,0,0
383.829607040159,2,0,0,0
983.2090864021626,1,0,1,0
2171.36165872427,2,0,0,0
956.7565090720861,3,0,0,0
265.2156429658495,2,0,0,0
24.703413744155224,2,0,0,0
2040.9816863741814,3,0,0,0
21.498864160261313,2,0,0,0
2077.0577666041704,2,0,0,0
752.7637204695544,1,0,0,0
2797.9918427926627,4,1,0,0
1603.3725230231253,5,0,1,0
6182.194410847326,1,0,0,0
431.87861684828374,1,0,0,0
1457.525259111458,4,0,0,0
514.0490026229409,2,0,0,0
653.6873042851913,4,0,0,0
987.5329076281154,3,1,0,0
2068.91406403239,2,0,0,0
4140.397036841308,2,0,0,0
1462.197110339225,0,0,0,0
540.8841935911419,2,0,0,0
547.0695758190242,0,0,0,0
1337.8177759736657,4,0,0,0
272.8291200595943,3,1,0,0
117.06666958066148,3,1,0,0
437.9193315941165,0,0,0,0
338.609106417826,4,0,0,0
351.41468973230553,2,0,0,0
266.06116595949675,1,0,0,0
43.00478093734733,1,1,0,0
18.03560283194906,3,0,0,0
4399.977979112302,2,0,0,0
558.219746892102,1,0,0,0
485.0387274553178,2,0,0,0
1138.332648626447,1,0,0,0
246.22525594093332,2,1,0,0
2994.956253739776,3,0,0,0
1543.3927818755863,2,0,0,0
93.66363864100695,1,0,0,0
540.5647740333898,0,0,0,0
2112.9429601408533,0,0,0,0
2895.5616031208324,1,0,0,0
629.9874431013923,2,0,1,0
950.3941725764365,2,0,0,0
182.76238925679854,2,0,0,0
4729.444686092813,1,0,0,0
263.5381650176833,1,0,0,0
2860.009331493888,2,1,0,0
1048.8130594685601,0,0,0,0
935.822222872194,1,0,1,0
718.8517525924411,3,1,0,0
262.2350280519626,0,0,0,0
194.22577002336726,0,0,0,0
249.08489862050675,1,0,0,0
206.33346355455018,1,0,0,0
1512.2407575727966,0,0,0,0
430.97564107307437,2,0,0,0
59.58300833276848,2,1,1,0
3477.0842165267745,2,0,0,0
2152.3209700260004,0,0,0,0
2627.6545538067544,3,0,0,0
5280.049769049707,0,0,0,0
191.03369657618532,2,0,0,0
504.58185489388075,3,0,0,0
1419.8034754812707,4,0,0,0
1190.7954024213375,2,0,1,0
167.11288479350685,2,0,0,0
1691.9130029863152,1,1,0,0
254.17066724058628,4,0,0,0
253.36775396964305,3,1,0,0
769.9729842908371,3,0,0,0
898.7945241869189,2,0,0,0
867.7058455294674,1,0,0,0
95.94590297101374,3,1,0,0
2099.3248112914234,1,0,0,0
308.70149766701553,0,0,0,0
138.70466096940032,3,0,0,0
2195.9580984800336,2,0,0,0
3115.676352753279,3,0,0,0
1981.4267844749622,3,0,0,0
1658.1874697336123,0,1,0,0
1064.91250119862,3,0,0,0
800.4147815698988,2,0,0,0
91.0048967523508,2,0,0,0
525.0144999102648,3,0,0,0
466.31207863061616,1,0,0,0
300.7724234762845,1,0,0,0
1285.2555799970685,2,0,0,0
684.9324839176536,1,1,0,0
84.51944723555854,0,0,0,0
248.69626118041646,2,0,0,0
1149.670127597249,4,0,1,0
79.18484019491231,2,0,0,0
1905.1986230442049,0,1,0,0
683.4870443120784,1,0,1,0
655.055137435591,5,1,0,0
897.4880765880748,4,0,0,0
1741.1479129444767,4,0,1,0
427.41813394521523,4,0,0,0
1133.2538979228511,3,0,0,0
834.0933410349736,2,0,0,0
310.6481456010707,1,1,0,0
2108.911435440358,1,0,0,0
1596.6501337527325,1,0,0,0
1074.266569384876,0,0,0,0
1901.0057185416065,1,0,0,0
2019.62063822053,4,0,0,0
1232.245320909311,0,0,0,0
1814.0868506209324,1,0,0,0
1195.5796643719839,3,0,0,0
1139.8742917288648,1,0,0,0
963.9364190221881,2,0,0,0
1397.2203916260642,1,1,0,0
172.694175461279,2,0,0,0
2127.5463180521533,3,0,0,0
2054.5033221429353,1,0,0,0
29.683511543022014,5,1,0,0
1747.6473762753137,5,1,0,0
137.96390740375563,1,1,0,0
408.1469825093086,0,0,0,0
1360.6588031607416,1,0,0,0
175.2584347295632,3,1,0,0
1703.5674221585723,1,0,0,0
1784.5902970122238,0,0,0,0
708.195305309597,3,1,0,0
6.4063486174151665,2,0,1,0
338.3273427118551,0,0,0,0
959.5294943637384,0,0,0,0
3973.163467974408,1,0,0,0
999.1657490890634,2,0,0,0
300.83969701011705,1,0,0,0
1005.1375279415504,0,0,0,0
776.4970067776713,3,0,1,0
1513.4252301294655,0,0,1,0
113.14701729582906,2,0,1,0
1431.408480736483,1,0,0,0
779.2860190698894,1,0,1,0
3296.6212777676656,3,0,0,0
418.3560899891112,2,0,1,0
1001.3636973450231,3,1,0,0
2688.6609755685513,3,0,0,0
108.15299766527461,5,0,0,0
2768.2539268387686,2,0,0,0
1164.385883557969,0,0,0,0
70.2476502911083,1,1,0,0
358.05241642823984,1,1,0,0
1231.5909951213125,2,0,0,0
69.72592739476131,3,0,0,0
872.6817290949638,4,0,0,0
424.4691315113612,0,0,0,0
969.9961904748347,1,0,0,0
46.821239277954845,2,0,1,0
2052.1128448769127,2,0,0,0
3630.1943751443414,3,0,0,0
3469.835664491751,1,0,0,0
1384.90265696123,1,0,1,0
139.36119883380576,2,0,0,0
1419.9057311603601,0,0,0,0
24.894222282511315,3,1,0,0
22.371947734473864,3,0,0,0
390.9857702172302,3,0,1,0
670.6876749216801,3,1,0,0
1471.4489225838568,2,1,0,0
1149.785726890819,5,0,0,0
590.4149873957085,3,0,0,0
319.69116255840703,1,0,0,0
5851.528761656979,4,0,0,0
555.4417901100342,2,1,0,0
600.3620484245429,2,0,0,0
178.6767924545557,0,0,0,0
1583.8167006373083,1,0,0,0
1183.1322380365739,2,0,0,0
249.44852945317598,1,0,0,0
85.9730569023787,3,0,0,0
1140.9958207372404,5,0,0,0
1062.795094423143,2,0,0,0
319.18584867373966,2,0,1,0
3013.1544063851093,2,0,0,0
163.76428319465086,1,0,0,0
566.2234725034117,1,0,1,0
2875.5684327996546,3,0,0,0
544.2571426935501,4,0,0,0
1017.5650177301028,2,1,0,0
506.8243030091396,4,0,0,0
320.50173006688124,2,1,1,0
4133.770529131774,3,0,0,0
526.5045758454232,2,0,0,0
2245.2525068481323,3,0,0,0
261.30581248389046,2,0,0,0
239.6600813788579,3,1,0,0
31.629049095555,0,0,0,0
1054.5958588759895,2,0,0,0
459.6990541722014,2,0,0,0
1997.7380588267936,3,1,0,0
640.9531147028137,2,0,0,0
3448.082341200801,0,0,0,0
205.2121782608384,1,0,0,0
2029.6855047299105,4,0,0,0
1498.7773046742975,2,0,0,0
1473.6920438900363,2,0,0,0
1862.932610814589,1,1,1,0
1431.392112603727,2,1,0,0
984.0887504235639,1,0,0,0
140.69398592758247,2,0,0,0
33.06691334998571,1,0,0,0
2536.383301814264,2,0,0,0
958.8076894307802,1,0,1,0
1592.2725389316395,3,1,0,0
656.8583602697946,1,1,0,0
124.77916417400803,2,0,0,0
133.7437491163384,1,1,0,0
1156.9788149447113,0,1,1,0
562.6557199241903,1,0,0,0
223.79967489163613,2,0,0,0
676.4760134093309,0,0,1,0
66.36305079345966,2,0,0,0
872.2054323249506,2,0,0,0
313.3327966124574,0,0,0,0
1597.3072900319619,1,0,0,0
371.5883971801938,2,0,0,0
607.3735091953125,0,0,0,0
11.688586050930903,4,0,0,0
75.20522230669786,4,1,0,0
498.3924970857172,1,0,1,0
653.8088487800127,2,0,0,0
916.3421034919133,3,1,0,0
344.8347150744582,4,1,0,0
1187.384114389186,3,0,0,0
1966.9875044031023,1,1,0,0
1513.4506386975709,3,0,0,0
40.42501639770315,1,0,0,0
654.9018415021083,1,0,0,0
110.85355080954614,1,0,0,0
277.1312827847182,3,0,0,0
4317.182655229433,0,0,0,0
153.72890217305863,3,0,1,0
690.9259562090074,0,0,0,0
962.7424349612866,2,0,0,0
1212.2233148577382,0,0,1,0
820.1824240381106,0,0,0,0
9.818895384563227,0,0,1,0
395.2098359978601,1,0,1,0
729.2130935726833,1,0,0,0
91.96891710405072,3,0,0,0
431.7478910836826,1,0,0,0
33.766845705524055,0,1,0,0
81.83768960808725,3,1,1,0
505.7108535355949,2,1,1,0
142.3885059246614,1,0,0,0
838.2674039181207,1,0,0,0
1169.458563158434,3,0,0,0
1612.3757191107593,3,1,0,0
223.3313742578472,1,0,0,0
183.30113513507695,2,0,1,0
110.44881728507568,3,0,0,0
1011.7841147041304,2,0,0,0
1225.7949395115995,1,0,0,0
32.09574673603211,2,0,0,0
2752.194054448909,1,1,0,0
53.370485679008034,2,0,0,0
779.350888095622,4,0,0,0
1234.640004061239,1,0,0,0
2047.703552454761,0,0,0,0
1252.0674728720262,1,0,0,0
1618.115872596726,4,0,0,0
414.6827491464336,2,0,0,0
1686.4545693479233,0,0,0,0
83.50644975816266,1,0,0,0
2252.050318785216,0,0,0,0
793.1716828789295,3,0,0,0
1699.8976096655188,1,1,0,0
602.0609719350464,2,0,0,0
1031.6390017200888,2,0,0,0
747.3978139587696,3,0,0,0
1315.2378349869207,2,0,0,0
85.15489988895617,1,0,0,0
62.25003131901508,4,0,0,0
283.8271575399164,2,0,1,0
173.81148651515005,2,1,0,0
2054.035557002398,1,0,0,0
247.45415818055395,4,0,0,0
3724.102809434093,1,0,0,0
410.8231243314293,3,0,0,0
201.03710397885288,2,0,0,0
1559.2130975943473,1,0,0,0
1075.0162053415186,1,1,0,0
689.5451087234338,0,0,0,0
810.4982991156206,1,0,1,0
1270.1189397289663,1,0,0,0
259.35994568670674,1,0,1,0
5608.6312320477045,3,0,0,0
3680.639977890095,2,1,0,0
1050.7530901325567,3,1,0,0
222.57177846889334,0,1,0,0
1140.1477952753687,1,0,0,0
74.93737183429329,1,0,0,0
31.13211652361948,5,0,0,0
297.97875313889654,5,1,0,0
621.0553018734389,3,0,0,0
2027.0199251908405,3,0,0,0
1298.9029788178889,2,0,0,0
1357.5379047493218,2,0,0,0
554.2435794074139,2,0,0,0
424.5485326894826,0,0,0,0
463.68565054729703,2,1,1,0
4394.063891516505,1,1,0,0
40.93574204392867,2,0,0,0
2017.6429917557389,2,1,0,0
864.3517413526624,4,0,0,0
577.3490810346595,4,1,0,0
1291.9215674888706,2,0,0,0
666.8343035992141,2,0,1,0
2066.906341267767,4,0,0,0
2309.6284796203745,2,0,0,0
547.6987013540248,4,0,0,0
324.1079070851419,0,0,0,0
897.3471219409092,0,1,0,0
2434.555939523599,2,0,0,0
236.56089895002455,2,0,0,0
975.4214576995755,3,0,0,0
998.4780002255435,3,0,0,0
1320.9300151268556,4,0,0,0
141.06562970266043,1,0,0,0
1258.16490912711,2,0,0,0
2397.253206289245,1,0,0,0
198.06456078014457,1,0,0,0
271.20959168716195,5,0,1,0
3554.1770388615114,1,0,0,0
199.6430547551579,3,0,0,0
1926.789767756658,1,1,0,0
677.8209425535491,0,1,0,0
283.9969699943705,1,0,0,0
2046.0060017448488,0,0,0,0
589.3373255599557,1,0,1,0
723.2298691011181,3,0,0,0
445.0899591778079,2,0,0,0
898.8213426850785,1,1,0,0
178.55729761763138,3,0,0,0
496.07090636347357,3,0,0,0
3487.158041821144,0,0,1,0
298.5858804240062,2,0,0,0
1069.2573845171028,1,0,0,0
393.32420438892706,2,0,0,0
1484.891690707165,0,0,1,0
140.26677961013675,3,0,1,0
3500.6104544244,2,1,0,0
604.7509221647379,4,0,0,0
269.2535434977202,1,1,0,0
76.33772255593708,4,0,1,0
186.03794010459393,1,1,0,0
733.4983454295815,1,0,0,0
410.9850798051666,0,0,1,0
1765.4098841221576,4,1,0,0
563.6771906855924,4,0,0,0
285.969236975851,2,0,0,0
960.0989165734678,2,0,0,0
1226.822606959345,2,0,0,0
182.7719476858468,2,0,0,0
183.4652701307607,4,0,0,0
37.360728009482735,0,0,0,0
1333.330120789834,4,0,0,0
1090.062525147099,1,0,1,0
643.6541696352928,1,0,0,0
1858.99249067615,2,0,0,0
1638.1983211693514,3,1,0,0
880.3310136359216,2,0,0,0
2027.0106265290026,7,0,1,1
230.47185037057355,5,0,0,0
118.69302139028458,2,0,0,0
314.3678057281079,3,0,1,0
58.78110672996271,2,0,0,0
757.5140428339439,2,0,0,0
2758.3812054019663,2,1,1,0
40.13841640938223,2,0,0,0
130.23387998311676,2,0,0,0
601.8432483019309,1,0,0,0
2716.2086538759945,0,0,1,0
380.025611056787,5,0,0,0
707.7225037713451,5,0,0,0
42.4617330010517,1,0,1,0
160.57165133641894,2,0,0,0
4314.751084533379,0,0,0,0
3355.804307819909,1,0,0,0
4.952222973827616,2,1,0,0
3032.6407986788154,0,1,0,0
1019.2096135685009,2,0,1,0
2024.3345669765108,4,0,0,0
606.4922690920095,3,0,0,0
724.8360686977711,3,0,0,0
671.08549950886,5,0,0,0
1099.2052370655833,3,0,0,0
150.4174542094572,6,0,0,0
30.43198091997127,1,1,0,0
368.0680880137809,4,0,1,0
1219.6983475408394,0,0,0,0
225.46305443661035,2,0,0,0
1119.1184093319791,4,1,0,0
3503.6303902292098,2,0,0,0
98.60639372178696,3,1,1,0
1116.5790839045362,0,0,0,0
586.5378397571735,0,0,0,0
2026.0316221935163,2,1,0,0
194.9810990586438,5,0,0,0
1179.6898763803538,1,1,0,0
1820.8708615976457,1,0,0,0
2893.4323873802728,2,1,0,0
1149.636234984622,2,0,0,0
687.5126126115396,1,0,0,0
961.9348555509415,0,0,0,0
2031.8329093679113,3,0,0,0
845.3890920690058,1,1,0,0
30.858317733905196,1,0,0,0
2672.9055072991728,1,0,0,0
1169.6575360111503,2,0,0,0
1128.597543879489,2,0,0,0
242.93199801802396,2,0,0,0
1075.5369936680888,0,0,1,0
500.6515648958588,3,0,1,0
1053.3511356872366,4,1,0,0
112.71306878269604,1,0,0,0
1072.4923184658567,5,1,0,0
7441.7229097044055,2,0,0,0
49.41299889430069,1,0,0,0
3779.8631125622287,3,0,0,0
522.4056824545972,2,0,0,0
2046.0334610157531,1,0,1,0
1525.0300569342926,2,1,1,0
837.0551059265524,1,0,0,0
1341.1267858526585,4,0,0,0
2107.96910095834,3,0,0,0
517.7500786487027,3,0,0,0
396.05922479100644,5,0,0,0
1101.396317172307,1,1,0,0
1649.4578429710734,3,0,0,0
1436.683368820512,3,1,0,0
1598.5654764477754,5,0,0,0
571.9624967418865,2,0,1,0
1702.8381063858633,0,0,0,0
128.07096265357146,2,1,0,0
786.3356283442829,4,0,0,0
5.775305516253854,1,0,0,0
392.42919094318785,4,1,1,0
456.43456262918613,2,0,0,0
504.4670351886674,1,1,0,0
1188.9765020311443,2,1,0,0
491.93534271140646,2,0,1,0
595.4645855639285,2,1,0,0
271.2106487319779,3,0,0,0
467.2104005506762,4,0,0,0
257.82509753304885,2,0,0,0
76.01308825538722,0,0,0,0
924.9495953184562,2,0,0,0
1103.261475071069,2,0,0,0
966.2437301484182,1,0,0,0
622.6776150169474,1,0,0,0
477.69034477989993,1,0,1,0
1990.2127218947548,1,0,0,0
732.0580548015936,2,1,0,0
652.3543915152494,1,0,0,0
25.976553942014473,2,0,0,0
417.40788141079764,4,0,0,0
478.3513648988052,4,0,0,0
508.8655141979992,2,0,1,0
867.9110548652707,2,0,0,0
762.7171043528689,2,0,0,0
936.2513582748197,0,0,0,0
1447.673128786881,1,0,0,0
1676.570401485165,0,0,0,0
1266.2847438313909,1,1,0,0
3112.798725004205,1,0,0,0
18.400844582700028,3,0,1,0
217.87991071251295,2,0,0,0
7.591618531415689,2,0,0,0
1042.6329264077517,3,1,1,0
2283.082010066477,1,0,0,0
279.0293442777735,6,0,1,1
2617.769166223719,2,0,0,0
62.15990193872064,4,0,0,0
2724.728923000118,2,0,0,0
433.2824793065384,0,1,0,0
106.94046139193686,3,0,0,0
665.2825488994116,1,0,0,0
296.7585630781719,1,0,0,0
335.294992591662,2,0,1,0
367.1437871612786,1,0,0,0
1624.6830199654235,3,0,0,0
774.7071381382605,2,0,0,0
372.9606957534525,4,0,1,0
942.4647609545124,0,0,0,0
1259.3117246481013,2,0,1,0
318.31174220804604,2,0,0,0
533.6663339591021,2,0,0,0
129.97895952140053,3,0,0,0
199.8535677221387,3,0,0,0
1142.9336926261701,0,1,0,0
200.20656148364725,2,1,0,0
744.7844997321,2,1,0,0
1234.5909994396854,3,1,1,0
113.03088352047043,3,0,0,0
837.7388725681468,1,1,1,0
296.4709600924841,1,1,0,0
3294.862971807926,2,0,1,0
660.7683713268071,1,0,0,0
1639.8587174353593,2,0,0,0
799.0112499936112,5,1,0,0
44.38304927986612,4,0,0,0
1002.8059835743524,3,1,0,0
3024.2005201247325,4,0,0,0
920.3284227538245,0,0,0,0
1710.302214707729,0,0,0,0
2155.946530154033,0,1,0,0
258.8740658365002,1,0,0,0
238.31409418015576,2,1,0,0
944.1270647095304,1,0,0,0
529.3774323335773,1,0,0,0
1831.7149821689238,0,0,0,0
2302.8163537128557,3,0,0,0
436.0604784235147,3,0,0,0
270.32761460844307,2,0,0,0
1516.5192957924487,2,0,0,0
321.3161227341658,1,0,0,0
1729.428925519035,0,1,0,0
551.1933007554102,1,0,0,0
1101.2655032053701,0,0,0,0
100.41201729112579,4,0,0,0
977.7920690653742,2,1,1,0
601.056137962785,1,1,0,0
883.3601040666048,5,0,0,0
183.93991492315791,1,1,0,0
1335.1213047485326,2,1,0,0
1986.2942632118777,3,0,0,0
244.29032668853938,1,0,0,0
100.61021126280097,1,0,0,0
23.922459931573993,2,0,1,0
1027.1426880495874,1,0,1,0
934.184973323918,1,0,0,0
791.1954133835657,2,0,0,0
263.8966629412888,0,1,0,0
495.7826650652052,3,0,0,0
902.576047539322,1,1,0,0
686.7017149919159,1,0,0,0
4405.133163381326,1,0,1,0
146.69161261532733,3,0,1,0
1187.9175624204636,3,0,0,0
518.0496008103994,1,1,0,0
558.9653256517157,2,1,0,0
1264.4228614190529,2,0,0,0
1179.0725753198146,2,1,0,0
4739.38680786437,1,0,0,0
137.41812413658312,2,0,0,0
109.93725004065541,2,0,0,0
1288.5827656735423,0,0,0,0
863.6672504679805,3,0,1,0
320.42659245002613,1,0,0,0
82.75068734779748,4,0,0,0
89.55087106390793,3,0,0,0
2246.118512465589,4,0,0,0
213.02903185996402,3,1,1,0
390.6329929475808,0,0,0,0
257.03183009563327,2,0,1,0
438.4992348104208,2,0,0,0
71.95136073162983,1,0,0,0
732.0123220255348,1,0,0,0
70.00684637744136,1,0,0,0
1611.222042159252,4,1,0,0
266.197307684206,1,1,1,0
776.5546911485947,2,0,0,0
2120.9228164897418,0,0,0,0
1052.332040410264,1,0,0,0
761.3356325747317,4,0,0,0
392.0560424841461,0,0,0,0
404.9681012238468,2,0,1,0
1107.1091505697361,0,0,0,0
5139.496674707305,3,0,1,0
1084.2337269652312,2,1,0,0
815.9555109679812,2,0,0,0
1311.7455241928112,2,0,0,0
625.8729279824089,1,0,0,0
62.02684348321755,2,0,0,0
826.214260143961,2,0,0,0
3161.203427295335,3,1,0,0
192.73916294070352,3,0,0,0
1171.198758468258,1,0,0,0
224.31134374225795,3,0,0,0
767.4994260264465,3,0,0,0
101.67448370236089,4,0,1,0
598.5116578458807,0,1,0,0
1411.2566585424565,1,0,0,0
427.0537614854542,0,0,0,0
1093.3612728760884,1,1,0,0
1586.9426429163502,0,0,0,0
2619.734692704209,2,0,0,0
267.4116877155556,5,0,0,0
509.6861329145348,0,0,0,0
165.3653453224028,6,1,0,0
4890.6549620480555,0,0,0,0
2617.3090971585725,4,1,0,0
776.4355987991228,2,0,0,0
1845.3709920619717,3,1,0,0
735.9669552982863,1,0,0,0
977.0648486217308,4,1,0,0
93.34897954302181,2,1,0,0
1407.601435155739,1,0,0,0
136.63733522890712,0,0,0,0
1749.0887349353393,3,0,0,0
1523.3890670186652,4,1,0,0
1233.555069093609,2,0,0,0
36.830368051553116,4,0,0,0
361.15404005155017,3,1,0,0
305.32013917912747,2,0,0,0
446.500262019517,5,0,1,0
91.72364057237763,1,1,0,0
2763.951300892074,2,0,0,0
806.9930187631816,2,0,0,0
364.5981219476022,1,0,0,0
505.8074311065991,0,0,0,0
592.7636022426302,3,0,0,0
917.7776702207921,3,0,0,0
725.0082520454396,3,0,0,0
2518.1570465176464,2,0,1,0
687.0925129207895,3,0,1,0
4848.263265360235,3,0,0,0
1906.6651133282803,0,0,0,0
233.83868383943187,1,0,0,0
2667.7994605888543,4,0,0,0
123.71277950994295,1,0,0,0
1700.7295740107259,2,1,0,0
479.04161866709717,3,0,0,0
2103.523768243236,1,0,1,0
2025.3829191556267,1,1,0,0
1639.5126583574474,4,1,0,0
1560.792693564261,5,0,0,0
363.38186959178677,1,1,0,0
84.38132920074946,1,0,0,0
515.8049647422996,5,0,0,0
190.58502336665757,0,0,1,0
1187.283150977474,2,0,0,0
424.8004262131064,1,0,0,0
3713.590302127083,2,0,0,0
1024.3551145361243,2,0,0,0
1728.6751754099375,1,0,0,0
142.16820876655945,3,0,0,0
1980.606543336451,3,0,0,0
2560.801448616133,3,0,0,0
667.6001405482493,1,1,0,0
932.0465498249906,0,0,0,0
1447.3607343318376,2,0,1,0
192.17630845457927,1,0,0,0
698.2925482163945,4,0,0,0
508.5998156695678,4,0,0,0
158.26211104526104,1,0,0,0
458.1294824567315,0,0,0,0
70.6073627041102,2,0,0,0
26.150879968812646,2,0,0,0
145.2180323285636,4,0,0,0
3299.9533399771076,1,1,0,0
797.4627665581229,1,0,0,0
3376.177831884106,2,0,0,0
566.5107910082498,6,0,0,0
373.69922833070405,1,1,0,0
705.5069747772998,0,0,0,0
578.9468906265483,1,0,1,0
111.67450059839193,1,0,1,0
1023.9492043974927,0,0,0,0
243.39496199833067,1,1,0,0
966.5002845057637,1,1,0,0
1050.3968393246196,4,0,0,0
164.90395155444642,6,0,0,0
63.312208950531385,1,0,0,0
1517.5954932239301,1,0,0,0
615.8166220913863,1,1,0,0
59.92390010381585,2,0,1,0
5271.931976736665,0,0,0,0
59.51708142442369,5,0,0,0
1187.5590135001512,2,0,0,0
4115.298077656953,2,1,0,0
273.35861695714704,1,0,1,0
153.44186123358494,1,0,0,0
